date,gross,turnover,net,passive_gross
2021-07-03,-0.030390287467950805,0.0,-0.030390287467950805,0.030390287467950805
2021-07-04,0.04977828318045319,0.0,0.04977828318045319,-0.04977828318045319
2021-07-05,0.02081089986756468,1.0,0.01991089986756468,0.0365386469175919
2021-07-06,0.00650589192140083,1.0,0.005605891921400831,-0.00650589192140083
2021-07-07,-0.057784164729163034,2.0,-0.05958416472916304,-0.057784164729163034
2021-07-08,0.02154146189865891,0.0,0.02154146189865891,0.02154146189865891
2021-07-09,-0.0038265700430248906,1.0,-0.00472657004302489,-0.013080821234996765
2021-07-10,-0.0042345790730494715,0.0,-0.0042345790730494715,0.01833423368836462
2021-07-11,0.04254182152445912,1.0,0.041641821524459124,-0.04254182152445912
2021-07-12,-0.01710937766695536,1.0,-0.018009377666955362,-0.027895003159790266
2021-07-13,0.012648551692158061,0.0,0.012648551692158061,0.015405980173934686
2021-07-14,0.03313933035367839,1.0,0.03223933035367839,-0.03313933035367839
2021-07-15,-0.003484685193406667,1.0,-0.004384685193406667,-0.019047106774335132
2021-07-16,0.004047250928493451,0.0,0.004047250928493451,0.008387059881308945
2021-07-17,-0.002007846515431011,1.0,-0.0029078465154310108,0.002007846515431011
2021-07-18,-0.00449894150445429,1.0,-0.00539894150445429,-0.03404433311439503
2021-07-19,0.0080224008971308,0.0,0.0080224008971308,-0.026001980054014995
2021-07-20,-0.09815335612261022,1.0,-0.09905335612261022,0.09815335612261022
2021-07-21,-0.009510690698274149,0.0,-0.009510690698274149,0.009510690698274149
2021-07-22,-0.04546795749725463,0.0,-0.04546795749725463,0.04546795749725463
2021-07-23,-0.023517366110063165,0.0,-0.023517366110063165,0.023517366110063165
2021-07-24,-0.01754196384704665,0.0,-0.01754196384704665,0.01754196384704665
2021-07-25,-0.03497979599847034,0.0,-0.03497979599847034,0.03497979599847034
2021-07-26,0.045837214021085426,2.0,0.04403721402108542,0.045837214021085426
2021-07-27,-0.0074241812190248835,2.0,-0.009224181219024883,0.0074241812190248835
2021-07-28,-0.01786194156776827,1.0,-0.01876194156776827,0.017784979202365048
2021-07-29,-0.043915572129741065,1.0,-0.04481557212974106,0.043915572129741065
2021-07-30,-0.005242591109016426,0.0,-0.005242591109016426,0.005242591109016426
2021-07-31,-0.014624961632465627,2.0,-0.016424961632465627,-0.014624961632465627
2021-08-01,0.00127061425674585,0.0,0.00127061425674585,0.00127061425674585
2021-08-02,0.030790569114353572,2.0,0.028990569114353573,-0.030790569114353572
2021-08-03,0.0628335107368817,2.0,0.0610335107368817,0.0628335107368817
2021-08-04,-0.03309588429967425,2.0,-0.03489588429967425,0.03309588429967425
2021-08-05,-0.012735404871452083,1.0,-0.013635404871452083,0.035583027254269206
2021-08-06,0.026208608564764257,0.0,0.026208608564764257,0.06672674165898884
2021-08-07,0.032217455588831934,1.0,0.031317455588831936,-0.032217455588831934
2021-08-08,0.05275557141312737,2.0,0.050955571413127364,0.05275557141312737
2021-08-09,0.010209209109328599,2.0,0.008409209109328599,-0.010209209109328599
2021-08-10,0.00218685385226991,2.0,0.00038685385226990996,0.00218685385226991
2021-08-11,-0.03033737724703678,0.0,-0.03033737724703678,-0.03033737724703678
2021-08-12,0.08366542024771684,0.0,0.08366542024771684,0.08366542024771684
2021-08-13,0.016554985927059562,2.0,0.014754985927059563,-0.016554985927059562
2021-08-14,0.005725331131337608,2.0,0.003925331131337608,0.005725331131337608
2021-08-15,0.03569137071672707,2.0,0.033891370716727064,-0.03569137071672707
2021-08-16,-0.03455170726854878,2.0,-0.036351707268548784,-0.03455170726854878
2021-08-17,0.0005743149323851338,0.0,0.0005743149323851338,0.0005743149323851338
2021-08-18,0.051112807165805574,0.0,0.051112807165805574,0.051112807165805574
2021-08-19,-0.01158039618397022,1.0,-0.01248039618397022,0.0432060886829968
2021-08-20,-0.0042697337249638645,0.0,-0.0042697337249638645,-0.014419265976694184
2021-08-21,0.006534226489771866,1.0,0.005634226489771866,0.006534226489771866
2021-08-22,0.01032492043252653,1.0,0.00942492043252653,0.015394659555120316
2021-08-23,-0.04101686191624715,1.0,-0.04191686191624715,-0.04101686191624715
2021-08-24,0.022497531372086765,0.0,0.022497531372086765,0.022497531372086765
2021-08-25,0.04245294058798327,2.0,0.040652940587983265,-0.04245294058798327
2021-08-26,0.052896592192588465,2.0,0.05109659219258846,0.052896592192588465
2021-08-27,-0.002646409793134019,1.0,-0.003546409793134019,-0.006203580278502874
2021-08-28,-0.0045418164644113745,1.0,-0.005441816464411374,-0.0045418164644113745
2021-08-29,-0.01734313543546978,0.0,-0.01734313543546978,-0.01734313543546978
2021-08-30,0.03215064720886962,0.0,0.03215064720886962,0.03215064720886962
2021-08-31,-0.039827025642494296,1.0,-0.040727025642494294,0.07612421662975588
2021-09-01,0.0008894486551700997,1.0,-1.055134482990023e-05,-0.0008894486551700997
2021-09-02,0.02775332707583056,2.0,0.02595332707583056,0.02775332707583056
2021-09-03,-0.0075120751858400725,0.0,-0.0075120751858400725,-0.0075120751858400725
2021-09-04,0.026778309642993547,0.0,0.026778309642993547,0.026778309642993547
2021-09-05,-0.011739309964389932,1.0,-0.012639309964389932,0.00578531671326149
2021-09-06,-0.007604576630756199,0.0,-0.007604576630756199,-0.11774017236141798
2021-09-07,0.0006797261977126157,1.0,-0.0002202738022873843,0.0006797261977126157
2021-09-08,0.006818516448170886,2.0,0.0050185164481708865,-0.006818516448170886
2021-09-09,-0.04818586298717903,2.0,-0.04998586298717903,-0.04818586298717903
2021-09-10,0.012690380217863617,0.0,0.012690380217863617,0.012690380217863617
2021-09-11,0.030391187722364377,0.0,0.030391187722364377,0.030391187722364377
2021-09-12,-0.005676107293750288,1.0,-0.006576107293750287,-0.029239482520039106
2021-09-13,0.04683117034529527,1.0,0.04593117034529527,0.04683117034529527
2021-09-14,-0.03680437735978448,2.0,-0.03860437735978448,0.03680437735978448
2021-09-15,0.01029108168310483,0.0,0.01029108168310483,-0.01029108168310483
2021-09-16,-0.028152437668236607,2.0,-0.029952437668236607,-0.028152437668236607
2021-09-17,0.015763708306297808,0.0,0.015763708306297808,0.015763708306297808
2021-09-18,-0.004693523669490163,1.0,-0.0055935236694901625,-0.026456422192125184
2021-09-19,-0.09750438689819535,1.0,-0.09840438689819535,-0.09750438689819535
2021-09-20,-0.06201525885295428,0.0,-0.06201525885295428,-0.06201525885295428
2021-09-21,0.09070631114675809,0.0,0.09070631114675809,0.09070631114675809
2021-09-22,-0.02745792705082939,2.0,-0.02925792705082939,0.02745792705082939
2021-09-23,-0.012624149167680121,1.0,-0.01352414916768012,-0.058421053052779726
2021-09-24,-0.002795284686038013,1.0,-0.003695284686038013,-0.002795284686038013
2021-09-25,0.01780983849377671,1.0,0.016909838493776707,0.02929923729351358
2021-09-26,0.033605508481088564,1.0,0.032705508481088566,-0.033605508481088564
2021-09-27,-0.0339212278318074,2.0,-0.0357212278318074,-0.0339212278318074
2021-09-28,0.014183980853612943,0.0,0.014183980853612943,0.014183980853612943
2021-09-29,-0.0013527721849029284,1.0,-0.002252772184902928,0.05403217368291213
2021-09-30,-0.10079906013977247,1.0,-0.10169906013977247,0.10079906013977247
2021-10-01,-0.006497435397055107,0.0,-0.006497435397055107,0.006497435397055107
2021-10-02,0.010354957081044724,2.0,0.008554957081044725,0.010354957081044724
2021-10-03,-0.015228669959295449,1.0,-0.01612866995929545,0.006035433512882216
2021-10-04,-0.04186567952320053,1.0,-0.042765679523200525,0.04186567952320053
2021-10-05,-0.04581122565265183,0.0,-0.04581122565265183,0.04581122565265183
2021-10-06,0.01558738948215549,1.0,0.01468738948215549,-0.012068400086677589
2021-10-07,-0.0018472357815843554,1.0,-0.002747235781584355,-0.0018472357815843554
2021-10-08,0.010892159019223469,0.0,0.010892159019223469,0.010892159019223469
2021-10-09,-0.019817342047968867,1.0,-0.020717342047968868,-0.025107996850213532
2021-10-10,0.0444568074004299,1.0,0.0435568074004299,0.0444568074004299
2021-10-11,0.01997851954828539,2.0,0.01817851954828539,-0.01997851954828539
2021-10-12,0.0043727949837247815,1.0,0.0034727949837247817,0.028839672007161643
2021-10-13,-0.025253705748921995,1.0,-0.026153705748921997,0.025253705748921995
2021-10-14,0.02739344849627401,1.0,0.026493448496274007,0.0480143168044499
2021-10-15,0.001416391174221876,2.0,-0.00038360882577812396,-0.011504295252547148
2021-10-16,0.00756641210202269,1.0,0.006666412102022691,0.00756641210202269
2021-10-17,0.009330389999956057,2.0,0.007530389999956057,-0.009330389999956057
2021-10-18,-0.0006765619617141727,1.0,-0.0015765619617141727,0.035942626218742335
2021-10-19,-0.05002667227605406,1.0,-0.05092667227605406,0.05002667227605406
2021-10-20,-0.015853430964811954,1.0,-0.016753430964811956,-0.041846245451191866
2021-10-21,-0.022065556397865504,1.0,-0.022965556397865506,-0.022065556397865504
2021-10-22,0.029466709511153044,0.0,0.029466709511153044,0.029466709511153044
2021-10-23,0.01371874974167614,2.0,0.01191874974167614,-0.01371874974167614
2021-10-24,-0.0013878018006133752,1.0,-0.002287801800613375,0.03520182467480526
2021-10-25,0.03232422923430678,1.0,0.03142422923430678,-0.03232422923430678
2021-10-26,-0.041230707525426846,2.0,-0.04303070752542685,-0.041230707525426846
2021-10-27,0.06491731208837193,0.0,0.06491731208837193,0.06491731208837193
2021-10-28,-0.0016514851104754147,1.0,-0.0025514851104754144,0.02934930349993703
2021-10-29,-0.014054864527254796,1.0,-0.014954864527254795,-0.014054864527254796
2021-10-30,-0.008624257370247856,0.0,-0.008624257370247856,-0.008624257370247856
2021-10-31,0.0005872867056727071,0.0,0.0005872867056727071,0.0005872867056727071
2021-11-01,-0.05026023583849715,2.0,-0.05206023583849715,0.05026023583849715
2021-11-02,0.0010923392004971166,0.0,0.0010923392004971166,-0.0010923392004971166
2021-11-03,0.004221007954979206,1.0,0.003321007954979206,-0.019651075188624356
2021-11-04,-0.010136363565685647,1.0,-0.011036363565685646,-0.010136363565685647
2021-11-05,0.009267597135043326,0.0,0.009267597135043326,0.009267597135043326
2021-11-06,-0.004197254877240986,1.0,-0.005097254877240985,0.025133509857320768
2021-11-07,-0.012421938563857204,0.0,-0.012421938563857204,0.05478208763411907
2021-11-08,0.012148231736502035,1.0,0.011248231736502036,-0.012148231736502035
2021-11-09,-0.026364912884366876,2.0,-0.028164912884366875,-0.026364912884366876
2021-11-10,0.00891196381765419,0.0,0.00891196381765419,0.00891196381765419
2021-11-11,-0.01070590697261592,0.0,-0.01070590697261592,-0.01070590697261592
2021-11-12,-0.0002598832791121941,0.0,-0.0002598832791121941,-0.0002598832791121941
2021-11-13,-0.010760874126527764,1.0,-0.011660874126527764,0.0069325089116829
2021-11-14,0.007815570150240536,0.0,0.007815570150240536,-0.021372254468840002
2021-11-15,-0.06667493524855928,1.0,-0.06757493524855927,-0.06667493524855928
2021-11-16,0.011649934124792871,0.0,0.011649934124792871,0.011649934124792871
2021-11-17,0.0625344474585301,2.0,0.06073444745853009,-0.0625344474585301
2021-11-18,0.04746164959361798,2.0,0.04566164959361798,0.04746164959361798
2021-11-19,-0.0005877454107705571,1.0,-0.001487745410770557,0.02792571074527106
2021-11-20,-0.008345802352007048,0.0,-0.008345802352007048,-0.02652592743175003
2021-11-21,-0.040491255872999954,1.0,-0.04139125587299995,-0.040491255872999954
2021-11-22,0.04252071359908538,0.0,0.04252071359908538,0.04252071359908538
2021-11-23,0.011576435259482043,2.0,0.009776435259482043,-0.011576435259482043
2021-11-24,0.01397695966988688,1.0,0.01307695966988688,0.04586573338012556
2021-11-25,0.09782807233136653,1.0,0.09692807233136654,-0.09782807233136653
2021-11-26,0.01594752319945858,2.0,0.01414752319945858,0.01594752319945858
2021-11-27,0.0010208500611268434,1.0,0.00012085006112684342,0.04769120696047602
2021-11-28,-0.021810829875420823,1.0,-0.022710829875420824,0.021810829875420823
2021-11-29,-0.013748639609733215,0.0,-0.013748639609733215,0.013748639609733215
2021-11-30,-0.007158895923256525,1.0,-0.008058895923256525,-0.0030586728525790474
2021-12-01,-0.013980036084895509,1.0,-0.014880036084895508,-0.013980036084895509
2021-12-02,-0.00726021654091219,1.0,-0.00816021654091219,-0.058238840253163116
2021-12-03,-0.053177199750695014,1.0,-0.05407719975069501,-0.053177199750695014
2021-12-04,0.007136207430978314,1.0,0.006236207430978314,0.012097504391232916
2021-12-05,0.007425631641130304,0.0,0.007425631641130304,0.02859299366984769
2021-12-06,-0.006194525975041332,0.0,-0.006194525975041332,-0.0032796884748034216
2021-12-07,0.01631691858467943,0.0,0.01631691858467943,0.013989137517865569
2021-12-08,-0.008348289431878153,0.0,-0.008348289431878153,-0.06631403186830587
2021-12-09,-0.02955406886411549,1.0,-0.030454068864115492,-0.02955406886411549
2021-12-10,0.04841425365113772,0.0,0.04841425365113772,0.04841425365113772
2021-12-11,-0.0017533408791630123,1.0,-0.002653340879163012,0.011688856618751187
2021-12-12,-0.008663811677355637,0.0,-0.008663811677355637,-0.07561463868584051
2021-12-13,0.027751446697531712,1.0,0.02685144669753171,0.027751446697531712
2021-12-14,-0.026138260203198316,2.0,-0.027938260203198315,0.026138260203198316
2021-12-15,0.02019737357357343,0.0,0.02019737357357343,-0.02019737357357343
2021-12-16,-0.026203620066992006,2.0,-0.028003620066992006,-0.026203620066992006
2021-12-17,0.018525941174026284,0.0,0.018525941174026284,0.018525941174026284
2021-12-18,0.006155100214252085,2.0,0.0043551002142520855,-0.006155100214252085
2021-12-19,0.0051184047523500364,2.0,0.0033184047523500365,0.0051184047523500364
2021-12-20,-0.029855836878249664,2.0,-0.03165583687824967,0.029855836878249664
2021-12-21,0.007400446790721438,0.0,0.007400446790721438,-0.007400446790721438
2021-12-22,0.039732869857370234,2.0,0.03793286985737023,0.039732869857370234
2021-12-23,-0.007725914879502749,1.0,-0.008625914879502749,-0.008095907804199387
2021-12-24,0.001853757078638496,1.0,0.0009537570786384961,0.001853757078638496
2021-12-25,-8.973195341777096e-05,0.0,-8.973195341777096e-05,-8.973195341777096e-05
2021-12-26,-0.002510579651152145,1.0,-0.0034105796511521447,-0.003968960456536663
2021-12-27,0.0008619554015128483,0.0,0.0008619554015128483,-0.06141832697311017
2021-12-28,-0.03277864741806491,1.0,-0.03367864741806491,-0.03277864741806491
2021-12-29,0.017953380039591238,0.0,0.017953380039591238,0.017953380039591238
2021-12-30,0.005138009417961997,1.0,0.0042380094179619975,-0.014045422466890722
2021-12-31,0.02843665652771088,1.0,0.027536656527710878,0.02843665652771088
2022-01-01,-0.0037564968405259247,2.0,-0.005556496840525924,0.0037564968405259247
2022-01-02,0.01703021689813078,0.0,0.01703021689813078,-0.01703021689813078
2022-01-03,0.004058927486657649,0.0,0.004058927486657649,-0.004058927486657649
2022-01-04,-0.05826895263204668,2.0,-0.06006895263204668,-0.05826895263204668
2022-01-05,-0.023141845128947514,0.0,-0.023141845128947514,-0.023141845128947514
2022-01-06,-0.048056237817959035,0.0,-0.048056237817959035,-0.048056237817959035
2022-01-07,-0.017124807357180527,0.0,-0.017124807357180527,-0.017124807357180527
2022-01-08,0.00930780166195111,1.0,0.00840780166195111,0.013743529907856877
2022-01-09,0.011494708127126385,1.0,0.010594708127126385,-0.011494708127126385
2022-01-10,-0.0363124001655204,0.0,-0.0363124001655204,0.0363124001655204
2022-01-11,-0.034031414422854844,0.0,-0.034031414422854844,0.034031414422854844
2022-01-12,0.034667103991172066,0.0,0.034667103991172066,-0.034667103991172066
2022-01-13,0.016180527190369443,2.0,0.014380527190369443,0.016180527190369443
2022-01-14,-0.0030973959349736013,2.0,-0.004897395934973601,0.0030973959349736013
2022-01-15,0.0032794278337131,1.0,0.0023794278337131002,0.002986281538393032
2022-01-16,-0.010398282769844724,0.0,-0.010398282769844724,-0.03059810789847922
2022-01-17,-0.009544029366860718,0.0,-0.009544029366860718,-0.005977815558007027
2022-01-18,-0.0038280858134441265,0.0,-0.0038280858134441265,-0.020169888773957145
2022-01-19,-0.025132962035096462,1.0,-0.026032962035096464,-0.025132962035096462
2022-01-20,-0.1242448706730448,0.0,-0.1242448706730448,-0.1242448706730448
2022-01-21,-0.04921486988082985,0.0,-0.04921486988082985,-0.04921486988082985
2022-01-22,0.04301436917167456,0.0,0.04301436917167456,0.04301436917167456
2022-01-23,0.01390154047844705,2.0,0.01210154047844705,-0.01390154047844705
2022-01-24,-5.86635498106558e-05,1.0,-0.0009586635498106558,0.008069191203349146
2022-01-25,0.0011695829039604644,1.0,0.0002695829039604644,-0.0011695829039604644
2022-01-26,-0.0030998733412618273,2.0,-0.004899873341261827,-0.0030998733412618273
2022-01-27,0.017415215337053036,1.0,0.016515215337053035,0.032389879022026946
2022-01-28,-0.01705771346153695,1.0,-0.01795771346153695,0.01705771346153695
2022-01-29,0.0037827060235064436,1.0,0.002882706023506444,-0.003686605032897361
2022-01-30,0.008662324245960917,0.0,0.008662324245960917,0.02410880825303985
2022-01-31,-0.021622050831665462,1.0,-0.022522050831665464,0.021622050831665462
2022-02-01,0.004120441084269011,1.0,0.003220441084269011,-0.042351946916224015
2022-02-02,0.008385887565360184,1.0,0.007485887565360184,0.008385887565360184
2022-02-03,-0.001560221632136649,1.0,-0.002460221632136649,0.11268411143202228
2022-02-04,0.0052532894846167855,0.0,0.0052532894846167855,0.0006432243601707244
2022-02-05,-0.005034558019953339,0.0,-0.005034558019953339,0.019088630016368402
2022-02-06,-0.0033387113728328144,0.0,-0.0033387113728328144,0.031090029707753764
2022-02-07,-0.005990666209338635,0.0,-0.005990666209338635,-0.0013601907005623692
2022-02-08,0.016671011199572594,0.0,0.016671011199572594,0.024157560137326395
2022-02-09,-0.016540844789202036,0.0,-0.016540844789202036,-0.036311550754488775
2022-02-10,-0.03648293002703157,1.0,-0.037382930027031566,-0.03648293002703157
2022-02-11,-0.0033181686684847223,0.0,-0.0033181686684847223,-0.0033181686684847223
2022-02-12,-0.006234714635809935,1.0,-0.0071347146358099345,-0.010124299780678636
2022-02-13,0.00447442159716549,0.0,0.00447442159716549,0.01594262674268676
2022-02-14,0.019694772564119445,0.0,0.019694772564119445,0.06692353957855479
2022-02-15,0.017150243556905864,1.0,0.016250243556905863,-0.017150243556905864
2022-02-16,-0.07516814897350671,2.0,-0.0769681489735067,-0.07516814897350671
2022-02-17,-0.02611169582407491,0.0,-0.02611169582407491,-0.02611169582407491
2022-02-18,-0.0015412906865533982,0.0,-0.0015412906865533982,-0.0015412906865533982
2022-02-19,-0.004514002262520744,1.0,-0.005414002262520744,-0.046737431540123
2022-02-20,-0.02825014589821495,1.0,-0.029150145898214953,-0.02825014589821495
2022-02-21,0.029804511168041725,0.0,0.029804511168041725,0.029804511168041725
2022-02-22,0.02355222320422562,2.0,0.02175222320422562,-0.02355222320422562
2022-02-23,0.017655152206232483,2.0,0.015855152206232483,0.017655152206232483
2022-02-24,0.04481730750318691,0.0,0.04481730750318691,0.04481730750318691
2022-02-25,0.0032891519313473228,1.0,0.002389151931347323,0.0006769089899490432
2022-02-26,-0.04738533981716053,1.0,-0.04828533981716053,-0.04738533981716053
2022-02-27,0.13054491995428263,0.0,0.13054491995428263,0.13054491995428263
2022-02-28,-0.024090543228339145,2.0,-0.025890543228339145,0.024090543228339145
2022-03-01,0.001068773165632031,1.0,0.00016877316563203098,-0.010822395915797367
2022-03-02,-0.03561459344610518,1.0,-0.03651459344610518,-0.03561459344610518
2022-03-03,-0.07631217602546048,0.0,-0.07631217602546048,-0.07631217602546048
2022-03-04,0.011393086093159477,0.0,0.011393086093159477,0.011393086093159477
2022-03-05,0.03376192180538634,2.0,0.03196192180538634,-0.03376192180538634
2022-03-06,-0.01742456828733735,2.0,-0.01922456828733735,-0.01742456828733735
2022-03-07,0.02680502637206872,0.0,0.02680502637206872,0.02680502637206872
2022-03-08,-0.07076530054280894,2.0,-0.07256530054280894,0.07076530054280894
2022-03-09,0.007984535969481288,1.0,0.007084535969481288,-0.05209193683050711
2022-03-10,-0.018342258981952353,1.0,-0.019242258981952354,-0.018342258981952353
2022-03-11,0.003339166558115725,0.0,0.003339166558115725,0.003339166558115725
2022-03-12,-0.023616233649911667,0.0,-0.023616233649911667,-0.023616233649911667
2022-03-13,0.039728561594517875,0.0,0.039728561594517875,0.039728561594517875
2022-03-14,-0.0005399359186645247,2.0,-0.0023399359186645247,0.0005399359186645247
2022-03-15,0.006471271953195412,1.0,0.005571271953195412,0.053152906247000864
2022-03-16,-0.004484780137391509,1.0,-0.005384780137391508,0.004484780137391509
2022-03-17,0.032842125524253474,2.0,0.031042125524253474,0.032842125524253474
2022-03-18,-0.0032839030250846335,1.0,-0.004183903025084633,0.007339814720537463
2022-03-19,-0.004032864102761713,0.0,-0.004032864102761713,-0.02628392704823257
2022-03-20,0.0018574318761547803,1.0,0.0009574318761547804,0.0018574318761547803
2022-03-21,-0.002834167875395366,1.0,-0.0037341678753953656,0.030380594729095822
2022-03-22,0.01729416968606623,1.0,0.016394169686066228,0.01729416968606623
2022-03-23,-0.0006148534065248956,1.0,-0.0015148534065248956,0.025239359335378797
2022-03-24,0.0022708779825771352,1.0,0.0013708779825771353,0.0022708779825771352
2022-03-25,0.009143474856871503,0.0,0.009143474856871503,0.009143474856871503
2022-03-26,-0.0020706719711477417,1.0,-0.0029706719711477415,0.04997210281375508
2022-03-27,0.0025104548054128983,0.0,0.0025104548054128983,0.008798391704380348
2022-03-28,0.013456558473149083,1.0,0.012556558473149083,0.013456558473149083
2022-03-29,-0.006030846352038155,0.0,-0.006030846352038155,-0.006030846352038155
2022-03-30,-0.03194646375812532,0.0,-0.03194646375812532,-0.03194646375812532
2022-03-31,0.03496069778608746,0.0,0.03496069778608746,0.03496069778608746
2022-04-01,0.0034488329187971623,1.0,0.0025488329187971625,-0.006759774945475749
2022-04-02,0.0178539326026389,1.0,0.0169539326026389,0.0178539326026389
2022-04-03,0.001523508853304767,0.0,0.001523508853304767,0.001523508853304767
2022-04-04,-0.004359200149894771,1.0,-0.0052592001498947705,-0.027608408885479663
2022-04-05,-0.06057231989576428,1.0,-0.06147231989576428,-0.06057231989576428
2022-04-06,0.012430095545307496,0.0,0.012430095545307496,0.012430095545307496
2022-04-07,-0.01911250955301036,0.0,-0.01911250955301036,-0.01911250955301036
2022-04-08,0.016305347356208366,0.0,0.016305347356208366,0.016305347356208366
2022-04-09,-0.0015607872243054155,1.0,-0.0024607872243054153,-0.015480430242252097
2022-04-10,-0.06603008741599775,1.0,-0.06693008741599775,-0.06603008741599775
2022-04-11,0.014927939429705717,0.0,0.014927939429705717,0.014927939429705717
2022-04-12,-0.028350899958058506,2.0,-0.030150899958058506,0.028350899958058506
2022-04-13,0.030088528474759457,0.0,0.030088528474759457,-0.030088528474759457
2022-04-14,0.010704134444417313,2.0,0.008904134444417313,0.010704134444417313
2022-04-15,0.005217080823859799,1.0,0.004317080823859799,0.0009462575085526503
2022-04-16,-0.0029679463532957806,0.0,-0.0029679463532957806,-0.02031842634634151
2022-04-17,0.025446456054289968,1.0,0.024546456054289966,0.025446456054289968
2022-04-18,-0.016042395382797836,2.0,-0.017842395382797836,0.016042395382797836
2022-04-19,0.0057742846980045615,0.0,0.0057742846980045615,-0.0057742846980045615
2022-04-20,-0.004412302791454659,1.0,-0.005312302791454658,-0.025645823890903197
2022-04-21,-0.013072222226737651,1.0,-0.01397222222673765,-0.013072222226737651
2022-04-22,-0.008324704365539004,0.0,-0.008324704365539004,-0.008324704365539004
2022-04-23,-0.0019426456927039149,0.0,-0.0019426456927039149,-0.0019426456927039149
2022-04-24,0.002286525501385861,1.0,0.001386525501385861,0.027025353991938394
2022-04-25,0.06136581403461022,1.0,0.060465814034610224,-0.06136581403461022
2022-04-26,0.028843757587201035,2.0,0.027043757587201036,0.028843757587201035
2022-04-27,-0.014754961726800353,2.0,-0.016554961726800353,0.014754961726800353
2022-04-28,-0.03481291438068479,2.0,-0.03661291438068479,-0.03481291438068479
2022-04-29,-0.028562397755299396,0.0,-0.028562397755299396,-0.028562397755299396
2022-04-30,0.029126727330380575,0.0,0.029126727330380575,0.029126727330380575
2022-05-01,0.00487790770796126,1.0,0.00397790770796126,0.006354706166954216
2022-05-02,-0.0027661275383869532,0.0,-0.0027661275383869532,-0.023433400562042295
2022-05-03,0.0025801968911213224,0.0,0.0025801968911213224,0.05455752464606822
2022-05-04,0.07227902380137402,1.0,0.07137902380137402,-0.07227902380137402
2022-05-05,-0.01740481923088566,2.0,-0.01920481923088566,-0.01740481923088566
2022-05-06,-0.0031619859761168323,1.0,-0.004061985976116832,-0.01819456934631103
2022-05-07,-0.001725583057795188,0.0,-0.001725583057795188,-0.04215110837480934
2022-05-08,0.0004238071596275317,0.0,0.0004238071596275317,-0.1159767874629164
2022-05-09,0.04110503870422655,1.0,0.04020503870422655,0.04110503870422655
2022-05-10,0.08571967982045364,2.0,0.08391967982045365,-0.08571967982045364
2022-05-11,-0.03119557651281646,2.0,-0.03299557651281646,-0.03119557651281646
2022-05-12,0.00818682097498924,1.0,0.00728682097498924,0.01705014222301926
2022-05-13,0.025293720085661553,1.0,0.02439372008566155,0.025293720085661553
2022-05-14,-0.04223553628525212,2.0,-0.04403553628525212,0.04223553628525212
2022-05-15,0.05156761166535795,0.0,0.05156761166535795,-0.05156761166535795
2022-05-16,0.00701352576859493,1.0,0.006113525768594931,0.026124451954935624
2022-05-17,0.07040304429858929,1.0,0.06950304429858929,-0.07040304429858929
2022-05-18,0.0551951383712449,2.0,0.0533951383712449,0.0551951383712449
2022-05-19,0.033411928688733994,2.0,0.03161192868873399,-0.033411928688733994
2022-05-20,0.008259791018462082,2.0,0.006459791018462082,0.008259791018462082
2022-05-21,0.0028303163579223023,1.0,0.0019303163579223023,0.0316596004551527
2022-05-22,0.002456638068932926,0.0,0.002456638068932926,-0.036653164089518464
2022-05-23,0.010911788405608913,1.0,0.010011788405608913,0.010911788405608913
2022-05-24,-0.007394987250921081,1.0,-0.008294987250921081,-0.011186307175195809
2022-05-25,-0.04447843780238653,1.0,-0.045378437802386526,-0.04447843780238653
2022-05-26,-0.00833631137035884,1.0,-0.00923631137035884,-0.027909036603952497
2022-05-27,0.02581379404338513,1.0,0.02491379404338513,0.02581379404338513
2022-05-28,-0.0015465616054523013,1.0,-0.002446561605452301,0.01349821932604478
2022-05-29,0.012590608300111272,0.0,0.012590608300111272,0.0894913925379821
2022-05-30,0.01317587277669613,1.0,0.01227587277669613,-0.01317587277669613
2022-05-31,-0.000544419230922244,1.0,-0.001444419230922244,-0.0632848201737845
2022-06-01,0.015286374159060756,1.0,0.014386374159060756,0.015286374159060756
2022-06-02,-0.003719672666688212,1.0,-0.004619672666688212,-0.02842723477464476
2022-06-03,0.01105609186231804,1.0,0.01015609186231804,0.01105609186231804
2022-06-04,-0.003568207072341215,1.3333333333333333,-0.004768207072341215,-0.0023366255448586948
2022-06-05,-0.012184111718125019,0.6666666666666666,-0.012784111718125019,0.031971182024785806
2022-06-06,0.002821920032045399,0.0,0.002821920032045399,-0.019493605051545293
2022-06-07,0.0012715881189342424,0.6666666666666666,0.0006715881189342424,-0.018445686096846492
2022-06-08,-0.0011972248313725968,0.6666666666666666,-0.0017972248313725967,-0.001197224831372597
2022-06-09,-0.05144599388256155,0.0,-0.05144599388256155,-0.05144599388256155
2022-06-10,-0.05784839390204732,0.0,-0.05784839390204732,-0.057848393902047324
2022-06-11,-0.07352481950148695,0.0,-0.07352481950148695,-0.07352481950148697
2022-06-12,-0.15249466404942408,0.0,-0.15249466404942408,-0.1524946640494241
2022-06-13,0.002846190473774361,0.0,0.002846190473774361,0.0028461904737743606
2022-06-14,0.029177248764091113,1.3333333333333333,0.027977248764091113,0.05843151211199656
2022-06-15,0.11815236251597616,0.6666666666666666,0.11755236251597616,-0.11815236251597616
2022-06-16,0.016874192690302582,2.0,0.015074192690302583,0.016874192690302586
